"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut"
"(X(a)) & ((((X(a)) | ((b) U (c))) & (X(F((!(a)) & (!(c)))))) | (((!(b)) R (!(c))) & (X((!(a)) & (G((a) | (c)))))))","ltl3tela","ok",0,0.0179559,4,5,14,1,4,0,0,0
"X(X(F(a)))","ltl3ba","ok",0,0.0109699,4,5,8,1,4,0,0,1
"X(X(F(a)))","ltl2tgba-G","ok",0,0.00601317,4,5,8,1,4,0,0,1
"X(X(F(a)))","ltl2tgba","ok",0,0.00634748,4,5,8,1,4,0,0,1
"X(X(F(a)))","ltl3tela","ok",0,0.0047032,4,5,8,1,4,0,0,1
"(!(a)) | ((a) & (G(F(b))))","ltl3ba","ok",0,0.00949494,3,5,12,1,3,0,0,1
"(!(a)) | ((a) & (G(F(b))))","ltl2tgba-G","ok",0,0.00652457,3,5,12,1,3,0,0,1
"(!(a)) | ((a) & (G(F(b))))","ltl2tgba","ok",0,0.00646334,3,5,12,1,3,0,0,1
"(!(a)) | ((a) & (G(F(b))))","ltl3tela","ok",0,0.0107598,3,5,12,1,3,0,0,1
"(a) | (X(X(b)))","ltl3ba","ok",0,0.010477,4,5,14,0,4,0,0,0
"(a) | (X(X(b)))","ltl2tgba-G","ok",0,0.00648172,4,5,14,1,4,0,0,0
"(a) | (X(X(b)))","ltl2tgba","ok",0,0.00617405,4,5,14,1,4,0,0,0
"(a) | (X(X(b)))","ltl3tela","ok",0,0.00579894,4,5,14,0,4,0,0,0
"(a) | (X(b)) | (G(!(b)))","ltl3ba","ok",0,0.00952315,4,6,13,0,4,1,1,0
"(a) | (X(b)) | (G(!(b)))","ltl2tgba-G","ok",0,0.00689884,4,6,13,0,4,1,1,0
"(a) | (X(b)) | (G(!(b)))","ltl2tgba","ok",0,0.00655336,4,6,13,0,4,1,1,0
"(a) | (X(b)) | (G(!(b)))","ltl3tela","ok",0,0.00724114,4,6,13,0,4,1,1,0
"(a) | (X((a) M (X(G(b)))))","ltl3ba","ok",0,0.00983944,5,8,16,1,5,0,0,0
"(a) | (X((a) M (X(G(b)))))","ltl2tgba-G","ok",0,0.00660587,5,8,16,1,5,0,0,0
"(a) | (X((a) M (X(G(b)))))","ltl2tgba","ok",0,0.00737879,5,8,16,1,5,0,0,0
"(a) | (X((a) M (X(G(b)))))","ltl3tela","ok",0,0.00880213,5,8,16,1,5,0,0,0
"X((a) & (G(b)))","ltl3ba","ok",0,0.00988138,3,3,7,0,3,0,0,0
"X((a) & (G(b)))","ltl2tgba-G","ok",0,0.00647995,3,3,7,1,3,0,0,0
"X((a) & (G(b)))","ltl2tgba","ok",0,0.00629988,3,3,7,1,3,0,0,0
"X((a) & (G(b)))","ltl3tela","ok",0,0.00713785,3,3,7,0,3,0,0,0
"(a) | ((!(b)) & (!(c))) | ((b) & (c)) | ((c) U (X(b)))","ltl3ba","ok",0,0.0110822,4,7,33,1,4,2,1,0
"(a) | ((!(b)) & (!(c))) | ((b) & (c)) | ((c) U (X(b)))","ltl2tgba-G","ok",0,0.00794012,4,8,28,1,4,0,0,0
"(a) | ((!(b)) & (!(c))) | ((b) & (c)) | ((c) U (X(b)))","ltl2tgba","ok",0,0.00777098,4,8,28,1,4,0,0,0
"(a) | ((!(b)) & (!(c))) | ((b) & (c)) | ((c) U (X(b)))","ltl3tela","ok",0,0.0122253,4,8,28,1,4,0,0,0
"(((!(a)) & (((!(b)) & (c)) | ((b) & (!(c))))) | ((a) & (((!(b)) & (!(c))) | ((b) & (c))))) M (X(X(G(a))))","ltl3ba","ok",0,0.00984996,5,8,32,1,5,0,0,0
"(((!(a)) & (((!(b)) & (c)) | ((b) & (!(c))))) | ((a) & (((!(b)) & (!(c))) | ((b) & (c))))) M (X(X(G(a))))","ltl2tgba-G","ok",0,0.00804612,5,8,32,1,5,0,0,0
"(((!(a)) & (((!(b)) & (c)) | ((b) & (!(c))))) | ((a) & (((!(b)) & (!(c))) | ((b) & (c))))) M (X(X(G(a))))","ltl2tgba","ok",0,0.00733583,5,8,32,1,5,0,0,0
"(((!(a)) & (((!(b)) & (c)) | ((b) & (!(c))))) | ((a) & (((!(b)) & (!(c))) | ((b) & (c))))) M (X(X(G(a))))","ltl3tela","ok",0,0.0126221,5,8,32,1,5,0,0,0
"(a) R ((b) & ((G(c)) M (d)))","ltl3ba","ok",0,0.0106097,4,9,28,1,4,2,1,0
"(a) R ((b) & ((G(c)) M (d)))","ltl2tgba-G","ok",0,0.00751726,4,9,28,1,4,2,1,0
"(a) R ((b) & ((G(c)) M (d)))","ltl2tgba","ok",0,0.00798424,4,9,28,1,4,2,1,0
"(a) R ((b) & ((G(c)) M (d)))","ltl3tela","ok",0,0.0158336,3,7,26,2,3,2,1,0
"(F(a)) W (((b) M ((c) M (F(a)))) M (F(d)))","ltl3ba","ok",0,0.00986772,14,84,296,4,13,8,1,1
"(F(a)) W (((b) M ((c) M (F(a)))) M (F(d)))","ltl2tgba-G","ok",0,0.0172768,8,31,112,1,8,1,1,0
"(F(a)) W (((b) M ((c) M (F(a)))) M (F(d)))","ltl2tgba","ok",0,0.0185298,8,31,112,1,8,1,1,0
"(F(a)) W (((b) M ((c) M (F(a)))) M (F(d)))","ltl3tela","ok",0,0.0836731,8,31,112,1,8,1,1,0
"((((!(a)) & (b)) | ((a) & (!(b)))) & (G((a) & (c)))) R (F(a))","ltl3ba","ok",0,0.010304,2,4,11,1,2,1,1,0
"((((!(a)) & (b)) | ((a) & (!(b)))) & (G((a) & (c)))) R (F(a))","ltl2tgba-G","ok",0,0.00889176,1,2,2,1,1,0,0,1
"((((!(a)) & (b)) | ((a) & (!(b)))) & (G((a) & (c)))) R (F(a))","ltl2tgba","ok",0,0.00672965,1,2,2,1,1,0,0,1
"((((!(a)) & (b)) | ((a) & (!(b)))) & (G((a) & (c)))) R (F(a))","ltl3tela","ok",0,0.00921519,1,2,2,1,1,0,0,1
"((G(((a) & (G(b))) | ((!(a)) & (F(!(b)))))) & ((c) R (X(!(a))))) | ((F(((a) & (F(!(b)))) | ((!(a)) & (G(b))))) & ((!(c)) U (X(a))))","ltl3ba","ok",0,0.0099301,17,53,134,3,16,7,1,0
"((G(((a) & (G(b))) | ((!(a)) & (F(!(b)))))) & ((c) R (X(!(a))))) | ((F(((a) & (F(!(b)))) | ((!(a)) & (G(b))))) & ((!(c)) U (X(a))))","ltl2tgba-G","ok",0,0.0161531,15,41,106,1,14,6,1,0
"((G(((a) & (G(b))) | ((!(a)) & (F(!(b)))))) & ((c) R (X(!(a))))) | ((F(((a) & (F(!(b)))) | ((!(a)) & (G(b))))) & ((!(c)) U (X(a))))","ltl2tgba","ok",0,0.0133764,15,41,106,1,14,6,1,0
"((G(((a) & (G(b))) | ((!(a)) & (F(!(b)))))) & ((c) R (X(!(a))))) | ((F(((a) & (F(!(b)))) | ((!(a)) & (G(b))))) & ((!(c)) U (X(a))))","ltl3tela","ok",0,0.0807964,15,41,106,1,14,6,1,0
"((X(X(G(!(a))))) & (F(((b) & (F(!(c)))) | ((!(b)) & (G(c)))))) | ((X(X(F(a)))) & (G(((b) & (G(c))) | ((!(b)) & (F(!(c)))))))","ltl3ba","ok",0,0.0111301,18,47,102,3,16,3,1,0
"((X(X(G(!(a))))) & (F(((b) & (F(!(c)))) | ((!(b)) & (G(c)))))) | ((X(X(F(a)))) & (G(((b) & (G(c))) | ((!(b)) & (F(!(c)))))))","ltl2tgba-G","ok",0,0.0126306,16,45,90,1,14,3,1,0
"((X(X(G(!(a))))) & (F(((b) & (F(!(c)))) | ((!(b)) & (G(c)))))) | ((X(X(F(a)))) & (G(((b) & (G(c))) | ((!(b)) & (F(!(c)))))))","ltl2tgba","ok",0,0.0111466,16,45,90,1,14,3,1,0
"((X(X(G(!(a))))) & (F(((b) & (F(!(c)))) | ((!(b)) & (G(c)))))) | ((X(X(F(a)))) & (G(((b) & (G(c))) | ((!(b)) & (F(!(c)))))))","ltl3tela","ok",0,0.052171,12,36,74,2,10,0,0,0
"(X(((!(a)) & (b)) | ((a) & (!(b))))) M (G(F((F(c)) W (b))))","ltl3ba","ok",0,0.0105001,6,20,60,3,3,3,1,0
"(X(((!(a)) & (b)) | ((a) & (!(b))))) M (G(F((F(c)) W (b))))","ltl2tgba-G","ok",0,0.00940749,6,22,62,2,3,4,1,0
"(X(((!(a)) & (b)) | ((a) & (!(b))))) M (G(F((F(c)) W (b))))","ltl2tgba","ok",0,0.00928514,6,22,62,2,3,4,1,0
"(X(((!(a)) & (b)) | ((a) & (!(b))))) M (G(F((F(c)) W (b))))","ltl3tela","ok",0,0.0226457,4,11,38,4,3,2,1,1
"((G(a)) | (X((b) W (c)))) R (b)","ltl3ba","ok",0,0.0107548,4,7,28,0,4,1,1,0
"((G(a)) | (X((b) W (c)))) R (b)","ltl2tgba-G","ok",0,0.0072761,4,6,26,0,4,1,1,0
"((G(a)) | (X((b) W (c)))) R (b)","ltl2tgba","ok",0,0.00791758,4,6,26,0,4,1,1,0
"((G(a)) | (X((b) W (c)))) R (b)","ltl3tela","ok",0,0.00981714,4,6,26,0,4,1,1,0
"F((a) & (((!(b)) & (c) & (X(d))) | ((!(c)) & ((b) | (X(!(d)))))))","ltl3ba","ok",0,0.00959977,4,7,52,1,4,1,1,0
"F((a) & (((!(b)) & (c) & (X(d))) | ((!(c)) & ((b) | (X(!(d)))))))","ltl2tgba-G","ok",0,0.00940501,4,13,64,1,2,0,0,1
"F((a) & (((!(b)) & (c) & (X(d))) | ((!(c)) & ((b) | (X(!(d)))))))","ltl2tgba","ok",0,0.00834722,4,13,64,1,2,0,0,1
"F((a) & (((!(b)) & (c) & (X(d))) | ((!(c)) & ((b) | (X(!(d)))))))","ltl3tela","ok",0,0.0137979,4,13,64,1,2,0,0,1
"((G(a)) & ((b) U (((c) & (X(G(a)))) | ((!(c)) & (X(F(!(a)))))))) | ((F(!(a))) & ((!(b)) R (((c) & (X(F(!(a))))) | ((!(c)) & (X(G(a)))))))","ltl3ba","ok",0,0.0106394,7,19,40,2,7,1,1,0
"((G(a)) & ((b) U (((c) & (X(G(a)))) | ((!(c)) & (X(F(!(a)))))))) | ((F(!(a))) & ((!(b)) R (((c) & (X(F(!(a))))) | ((!(c)) & (X(G(a)))))))","ltl2tgba-G","ok",0,0.0102179,7,18,40,1,7,1,1,0
"((G(a)) & ((b) U (((c) & (X(G(a)))) | ((!(c)) & (X(F(!(a)))))))) | ((F(!(a))) & ((!(b)) R (((c) & (X(F(!(a))))) | ((!(c)) & (X(G(a)))))))","ltl2tgba","ok",0,0.00975625,7,18,40,1,7,1,1,0
"((G(a)) & ((b) U (((c) & (X(G(a)))) | ((!(c)) & (X(F(!(a)))))))) | ((F(!(a))) & ((!(b)) R (((c) & (X(F(!(a))))) | ((!(c)) & (X(G(a)))))))","ltl3tela","ok",0,0.0343055,7,18,40,1,7,1,1,0
"G((!(a)) & (X(G((a) & (b)))))","ltl3ba","ok",0,0.0109987,1,0,0,0,1,0,0,0
"G((!(a)) & (X(G((a) & (b)))))","ltl2tgba-G","ok",0,0.00623533,1,0,0,0,1,0,0,0
"G((!(a)) & (X(G((a) & (b)))))","ltl2tgba","ok",0,0.00682271,1,0,0,0,1,0,0,0
"G((!(a)) & (X(G((a) & (b)))))","ltl3tela","ok",0,0.00612354,1,0,0,0,1,0,0,0
"(X(a)) & ((b) | ((F(b)) U (c)))","ltl3ba","ok",0,0.010819,7,17,48,2,6,0,0,0
"(X(a)) & ((b) | ((F(b)) U (c)))","ltl2tgba-G","ok",0,0.00711861,7,17,48,1,6,0,0,0
"(X(a)) & ((b) | ((F(b)) U (c)))","ltl2tgba","ok",0,0.0072579,7,17,48,1,6,0,0,0
"(X(a)) & ((b) | ((F(b)) U (c)))","ltl3tela","ok",0,0.0104028,7,17,48,1,6,0,0,0
"((((!(b)) M (!(c))) & (F(!(a)))) | ((G(a)) & ((b) W (c)))) U (((b) & (G((!(d)) M (!(e))))) | ((!(b)) & (F((d) W (e)))))","ltl3ba","ok",0,0.0126357,21,112,487,5,17,9,1,0
"((((!(b)) M (!(c))) & (F(!(a)))) | ((G(a)) & ((b) W (c)))) U (((b) & (G((!(d)) M (!(e))))) | ((!(b)) & (F((d) W (e)))))","ltl2tgba-G","ok",0,0.0292271,20,85,452,1,16,9,1,0
"((((!(b)) M (!(c))) & (F(!(a)))) | ((G(a)) & ((b) W (c)))) U (((b) & (G((!(d)) M (!(e))))) | ((!(b)) & (F((d) W (e)))))","ltl2tgba","ok",0,0.0308689,20,85,452,1,16,9,1,0
"((((!(b)) M (!(c))) & (F(!(a)))) | ((G(a)) & ((b) W (c)))) U (((b) & (G((!(d)) M (!(e))))) | ((!(b)) & (F((d) W (e)))))","ltl3tela","ok",0,0.319688,18,74,400,3,14,8,1,0
"(((a) & (((!(b)) & (c)) | ((b) & (!(c))))) | ((!(a)) & (((!(b)) & (!(c))) | ((b) & (c))))) & (G(!(a))) & ((a) | ((a) R (d)))","ltl3ba","ok",0,0.00922833,2,2,6,0,2,0,0,0
"(((a) & (((!(b)) & (c)) | ((b) & (!(c))))) | ((!(a)) & (((!(b)) & (!(c))) | ((b) & (c))))) & (G(!(a))) & ((a) | ((a) R (d)))","ltl2tgba-G","ok",0,0.00759953,2,2,6,1,2,0,0,0
"(((a) & (((!(b)) & (c)) | ((b) & (!(c))))) | ((!(a)) & (((!(b)) & (!(c))) | ((b) & (c))))) & (G(!(a))) & ((a) | ((a) R (d)))","ltl2tgba","ok",0,0.00700027,2,2,6,1,2,0,0,0
"(((a) & (((!(b)) & (c)) | ((b) & (!(c))))) | ((!(a)) & (((!(b)) & (!(c))) | ((b) & (c))))) & (G(!(a))) & ((a) | ((a) R (d)))","ltl3tela","ok",0,0.0147847,2,2,6,0,2,0,0,0
"(F((a) | (X(b)))) & ((((b) M (c)) & (G((!(d)) | (G(!(c)))))) | (((!(b)) W (!(c))) & (F((d) & (F(c))))))","ltl3ba","ok",0,0.0116726,25,99,338,4,25,13,1,0
"(F((a) | (X(b)))) & ((((b) M (c)) & (G((!(d)) | (G(!(c)))))) | (((!(b)) W (!(c))) & (F((d) & (F(c))))))","ltl2tgba-G","ok",0,0.0124737,15,57,202,1,15,0,0,0
"(F((a) | (X(b)))) & ((((b) M (c)) & (G((!(d)) | (G(!(c)))))) | (((!(b)) W (!(c))) & (F((d) & (F(c))))))","ltl2tgba","ok",0,0.0115628,15,57,202,1,15,0,0,0
"(F((a) | (X(b)))) & ((((b) M (c)) & (G((!(d)) | (G(!(c)))))) | (((!(b)) W (!(c))) & (F((d) & (F(c))))))","ltl3tela","ok",0,0.0442296,15,57,202,1,15,0,0,0
"(X(a)) & ((b) R (F(c)))","ltl3ba","ok",0,0.0105357,7,18,44,1,7,0,0,0
"(X(a)) & ((b) R (F(c)))","ltl2tgba-G","ok",0,0.00693312,7,16,44,1,7,0,0,0
"(X(a)) & ((b) R (F(c)))","ltl2tgba","ok",0,0.0075136,7,16,44,1,7,0,0,0
"(X(a)) & ((b) R (F(c)))","ltl3tela","ok",0,0.0105969,7,16,44,1,7,0,0,0
"(F((a) | (b))) & ((b) | ((!(c)) & (G(!(d)))) | ((c) & (F(d))))","ltl3ba","ok",0,0.0109472,7,18,94,2,7,0,0,0
"(F((a) | (b))) & ((b) | ((!(c)) & (G(!(d)))) | ((c) & (F(d))))","ltl2tgba-G","ok",0,0.00787974,7,18,94,1,7,0,0,0
"(F((a) | (b))) & ((b) | ((!(c)) & (G(!(d)))) | ((c) & (F(d))))","ltl2tgba","ok",0,0.00873343,7,18,94,1,7,0,0,0
"(F((a) | (b))) & ((b) | ((!(c)) & (G(!(d)))) | ((c) & (F(d))))","ltl3tela","ok",0,0.013178,7,18,94,1,7,0,0,0
"((a) M (b)) W (X(c))","ltl3ba","ok",0,0.00961148,6,13,38,1,5,2,1,0
"((a) M (b)) W (X(c))","ltl2tgba-G","ok",0,0.00867469,6,13,36,1,5,2,1,0
"((a) M (b)) W (X(c))","ltl2tgba","ok",0,0.00779148,6,13,36,1,5,2,1,0
"((a) M (b)) W (X(c))","ltl3tela","ok",0,0.0155044,6,13,36,1,5,2,1,0
"((!(a)) & (b)) | ((a) & (!(b))) | (F((b) & (G(F(!(b))))))","ltl3ba","ok",0,0.0110695,4,8,19,2,4,2,1,1
"((!(a)) & (b)) | ((a) & (!(b))) | (F((b) & (G(F(!(b))))))","ltl2tgba-G","ok",0,0.00772721,4,8,16,1,4,0,0,1
"((!(a)) & (b)) | ((a) & (!(b))) | (F((b) & (G(F(!(b))))))","ltl2tgba","ok",0,0.00720199,4,8,16,1,4,0,0,1
"((!(a)) & (b)) | ((a) & (!(b))) | (F((b) & (G(F(!(b))))))","ltl3tela","ok",0,0.011786,4,8,16,1,4,0,0,1
"(a) M ((b) & (F((a) | (c))))","ltl3ba","ok",0,0.00930444,2,4,12,2,2,0,0,0
"(a) M ((b) & (F((a) | (c))))","ltl2tgba-G","ok",0,0.00649986,2,3,6,1,2,0,0,0
"(a) M ((b) & (F((a) | (c))))","ltl2tgba","ok",0,0.00641721,2,3,6,1,2,0,0,0
"(a) M ((b) & (F((a) | (c))))","ltl3tela","ok",0,0.00700982,2,3,6,1,2,0,0,0
"X(G(((X(a)) & (F(!(a)))) | ((X(!(a))) & ((G(a)) | (X((!(a)) & (b)))))))","ltl3ba","ok",0,0.0105497,5,10,22,1,3,4,1,0
"X(G(((X(a)) & (F(!(a)))) | ((X(!(a))) & ((G(a)) | (X((!(a)) & (b)))))))","ltl2tgba-G","ok",0,0.00855538,5,10,22,1,3,4,1,0
"X(G(((X(a)) & (F(!(a)))) | ((X(!(a))) & ((G(a)) | (X((!(a)) & (b)))))))","ltl2tgba","ok",0,0.00871713,5,10,22,1,3,4,1,0
"X(G(((X(a)) & (F(!(a)))) | ((X(!(a))) & ((G(a)) | (X((!(a)) & (b)))))))","ltl3tela","ok",0,0.0192139,5,10,22,1,3,4,1,0
"((a) & (X(!(a)))) | ((!(a)) & (X(a))) | ((a) & (b) & (((c) & (G(d))) | ((!(c)) & (F(!(d))))))","ltl3ba","ok",0,0.0109086,6,11,74,1,6,1,1,0
"((a) & (X(!(a)))) | ((!(a)) & (X(a))) | ((a) & (b) & (((c) & (G(d))) | ((!(c)) & (F(!(d))))))","ltl2tgba-G","ok",0,0.0118087,6,11,74,1,6,1,1,0
"((a) & (X(!(a)))) | ((!(a)) & (X(a))) | ((a) & (b) & (((c) & (G(d))) | ((!(c)) & (F(!(d))))))","ltl2tgba","ok",0,0.00880705,6,11,74,1,6,1,1,0
"((a) & (X(!(a)))) | ((!(a)) & (X(a))) | ((a) & (b) & (((c) & (G(d))) | ((!(c)) & (F(!(d))))))","ltl3tela","ok",0,0.0173926,6,11,74,1,6,1,1,0
"(a) | ((b) R ((c) M (d)))","ltl3ba","ok",0,0.0102181,4,11,44,1,4,0,0,0
"(a) | ((b) R ((c) M (d)))","ltl2tgba-G","ok",0,0.00708628,4,10,44,1,4,0,0,0
"(a) | ((b) R ((c) M (d)))","ltl2tgba","ok",0,0.00735339,4,10,44,1,4,0,0,0
"(a) | ((b) R ((c) M (d)))","ltl3tela","ok",0,0.0122871,4,10,44,1,4,0,0,0
"F((a) | ((F(b)) W (X(a))))","ltl3ba","ok",0,0.00989778,7,18,36,2,6,3,1,0
"F((a) | ((F(b)) W (X(a))))","ltl2tgba-G","ok",0,0.00843024,7,16,31,1,6,3,1,0
"F((a) | ((F(b)) W (X(a))))","ltl2tgba","ok",0,0.00765108,7,16,31,1,6,3,1,0
"F((a) | ((F(b)) W (X(a))))","ltl3tela","ok",0,0.0125759,5,13,19,2,4,1,1,0
"(a) & (F(G(a))) & (F((b) W (G(c))))","ltl3ba","ok",0,0.00981067,7,19,52,2,7,4,1,0
"(a) & (F(G(a))) & (F((b) W (G(c))))","ltl2tgba-G","ok",0,0.00957741,4,11,28,1,4,2,1,0
"(a) & (F(G(a))) & (F((b) W (G(c))))","ltl2tgba","ok",0,0.0115013,4,9,23,1,4,2,1,0
"(a) & (F(G(a))) & (F((b) W (G(c))))","ltl3tela","ok",0,0.0154909,2,9,12,3,2,0,0,0
"X(((a) & (b) & (X((a) W (c)))) | ((!(b)) & ((!(a)) | (X((!(a)) M (!(c)))))))","ltl3ba","ok",0,0.00937446,5,9,32,1,5,0,0,0
"X(((a) & (b) & (X((a) W (c)))) | ((!(b)) & ((!(a)) | (X((!(a)) M (!(c)))))))","ltl2tgba-G","ok",0,0.00696738,5,9,32,1,5,0,0,0
"X(((a) & (b) & (X((a) W (c)))) | ((!(b)) & ((!(a)) | (X((!(a)) M (!(c)))))))","ltl2tgba","ok",0,0.00698172,5,9,32,1,5,0,0,0
"X(((a) & (b) & (X((a) W (c)))) | ((!(b)) & ((!(a)) | (X((!(a)) M (!(c)))))))","ltl3tela","ok",0,0.0126848,5,9,32,1,5,0,0,0
"((F(!(b))) & (F(a)) & (((c) & (X(F(!(d))))) | ((!(c)) & (X(G(d)))))) | (((G(b)) | (G(!(a)))) & (((c) & (X(G(d)))) | ((!(c)) & (X(F(!(d)))))))","ltl3ba","ok",0,0.0124045,19,56,232,3,19,1,1,0
"((F(!(b))) & (F(a)) & (((c) & (X(F(!(d))))) | ((!(c)) & (X(G(d)))))) | (((G(b)) | (G(!(a)))) & (((c) & (X(G(d)))) | ((!(c)) & (X(F(!(d)))))))","ltl2tgba-G","ok",0,0.0113638,16,54,218,1,16,0,0,0
"((F(!(b))) & (F(a)) & (((c) & (X(F(!(d))))) | ((!(c)) & (X(G(d)))))) | (((G(b)) | (G(!(a)))) & (((c) & (X(G(d)))) | ((!(c)) & (X(F(!(d)))))))","ltl2tgba","ok",0,0.0111642,16,54,218,1,16,0,0,0
"((F(!(b))) & (F(a)) & (((c) & (X(F(!(d))))) | ((!(c)) & (X(G(d)))))) | (((G(b)) | (G(!(a)))) & (((c) & (X(G(d)))) | ((!(c)) & (X(F(!(d)))))))","ltl3tela","ok",0,0.0473352,16,54,218,1,16,0,0,0
"(a) W (G(F(((b) & (G(c))) | ((!(a)) & (G(!(b)))) | ((!(b)) & (F(!(c)))))))","ltl3ba","ok",0,0.0107387,7,21,45,2,5,3,1,0
"(a) W (G(F(((b) & (G(c))) | ((!(a)) & (G(!(b)))) | ((!(b)) & (F(!(c)))))))","ltl2tgba-G","ok",0,0.00962132,7,24,48,2,5,4,1,0
"(a) W (G(F(((b) & (G(c))) | ((!(a)) & (G(!(b)))) | ((!(b)) & (F(!(c)))))))","ltl2tgba","ok",0,0.00997007,7,24,48,2,5,4,1,0
"(a) W (G(F(((b) & (G(c))) | ((!(a)) & (G(!(b)))) | ((!(b)) & (F(!(c)))))))","ltl3tela","ok",0,0.0340868,7,23,47,2,5,4,1,0
"G(((a) U (X(b))) | (((c) R (X(!(b)))) R (!(a))))","ltl3ba","ok",0,0.00984943,8,28,72,1,2,6,1,0
"G(((a) U (X(b))) | (((c) R (X(!(b)))) R (!(a))))","ltl2tgba-G","ok",0,0.0104443,5,16,46,1,2,4,1,0
"G(((a) U (X(b))) | (((c) R (X(!(b)))) R (!(a))))","ltl2tgba","ok",0,0.00980424,5,16,46,1,2,4,1,0
"G(((a) U (X(b))) | (((c) R (X(!(b)))) R (!(a))))","ltl3tela","ok",0,0.0330678,5,16,46,1,2,4,1,0
"(((X((!(a)) & (((b) & (G(a))) | ((!(b)) & (F(!(a))))))) & (F((!(b)) W (!(c))))) | ((G((b) M (c))) & (X((a) | ((b) & (F(!(a)))))))) M (X(b))","ltl3ba","ok",0,0.00939307,4,8,24,3,4,2,1,0
"(((X((!(a)) & (((b) & (G(a))) | ((!(b)) & (F(!(a))))))) & (F((!(b)) W (!(c))))) | ((G((b) M (c))) & (X((a) | ((b) & (F(!(a)))))))) M (X(b))","ltl2tgba-G","ok",0,0.0100596,4,7,12,1,4,2,1,0
"(((X((!(a)) & (((b) & (G(a))) | ((!(b)) & (F(!(a))))))) & (F((!(b)) W (!(c))))) | ((G((b) M (c))) & (X((a) | ((b) & (F(!(a)))))))) M (X(b))","ltl2tgba","ok",0,0.0104527,4,7,12,1,4,2,1,0
"(((X((!(a)) & (((b) & (G(a))) | ((!(b)) & (F(!(a))))))) & (F((!(b)) W (!(c))))) | ((G((b) M (c))) & (X((a) | ((b) & (F(!(a)))))))) M (X(b))","ltl3tela","ok",0,0.160985,4,7,12,1,4,2,1,0
"((((a) & (F(G(b)))) | ((!(a)) & (G(F(!(b)))))) & ((a) | (X((a) M (c))))) | ((!(a)) & (((a) & (G(F(!(b))))) | ((!(a)) & (F(G(b))))) & (X((!(a)) W (!(c)))))","ltl3ba","ok",0,0.0102588,7,16,52,3,7,3,1,0
"((((a) & (F(G(b)))) | ((!(a)) & (G(F(!(b)))))) & ((a) | (X((a) M (c))))) | ((!(a)) & (((a) & (G(F(!(b))))) | ((!(a)) & (F(G(b))))) & (X((!(a)) W (!(c)))))","ltl2tgba-G","ok",0,0.0115697,6,16,50,1,6,3,1,0
"((((a) & (F(G(b)))) | ((!(a)) & (G(F(!(b)))))) & ((a) | (X((a) M (c))))) | ((!(a)) & (((a) & (G(F(!(b))))) | ((!(a)) & (F(G(b))))) & (X((!(a)) W (!(c)))))","ltl2tgba","ok",0,0.0103825,6,16,50,1,6,3,1,0
"((((a) & (F(G(b)))) | ((!(a)) & (G(F(!(b)))))) & ((a) | (X((a) M (c))))) | ((!(a)) & (((a) & (G(F(!(b))))) | ((!(a)) & (F(G(b))))) & (X((!(a)) W (!(c)))))","ltl3tela","ok",0,0.0308669,4,10,37,3,4,2,1,1
"((X(!(a))) & ((!(a)) W (b))) | ((X(a)) & ((a) M (!(b))))","ltl3ba","ok",0,0.0105079,7,12,19,1,7,1,1,0
"((X(!(a))) & ((!(a)) W (b))) | ((X(a)) & ((a) M (!(b))))","ltl2tgba-G","ok",0,0.00715122,6,10,18,1,6,0,0,0
"((X(!(a))) & ((!(a)) W (b))) | ((X(a)) & ((a) M (!(b))))","ltl2tgba","ok",0,0.00763198,6,10,18,1,6,0,0,0
"((X(!(a))) & ((!(a)) W (b))) | ((X(a)) & ((a) M (!(b))))","ltl3tela","ok",0,0.0106311,6,10,18,1,6,0,0,0
"X((G(a)) M (b))","ltl3ba","ok",0,0.00950552,3,4,9,1,3,1,1,0
"X((G(a)) M (b))","ltl2tgba-G","ok",0,0.00618171,3,4,9,1,3,1,1,0
"X((G(a)) M (b))","ltl2tgba","ok",0,0.00847517,3,4,9,1,3,1,1,0
"X((G(a)) M (b))","ltl3tela","ok",0,0.00769595,3,4,9,1,3,1,1,0
"(X(!(a))) U (((a) & ((!(b)) | (!(c))) & (G(c))) | ((b) & (c) & ((!(a)) | (F(!(c))))))","ltl3ba","ok",0,0.0110753,5,10,34,2,5,1,1,0
"(X(!(a))) U (((a) & ((!(b)) | (!(c))) & (G(c))) | ((b) & (c) & ((!(a)) | (F(!(c))))))","ltl2tgba-G","ok",0,0.00885035,5,10,34,1,5,1,1,0
"(X(!(a))) U (((a) & ((!(b)) | (!(c))) & (G(c))) | ((b) & (c) & ((!(a)) | (F(!(c))))))","ltl2tgba","ok",0,0.00888453,5,10,34,1,5,1,1,0
"(X(!(a))) U (((a) & ((!(b)) | (!(c))) & (G(c))) | ((b) & (c) & ((!(a)) | (F(!(c))))))","ltl3tela","ok",0,0.0214662,5,10,34,1,5,1,1,0
"((((!(a)) & (b)) | ((a) & (!(b)))) & ((!(c)) | (X(G(d))))) | ((c) & (((a) & (b)) | ((!(a)) & (!(b)))) & (X(F(!(d)))))","ltl3ba","ok",0,0.0109884,4,7,52,1,4,0,0,0
